date,Initial Claims YoY %,Initial Claims - 4 Week Average YoY %,Continuing Claims YoY %,Continuing Claims - 4 Week Average YoY %,Insured Unemployment Rate YoY %
1992-01-25,-4.5455,-0.1706,6.3884,8.5897,6.6667
1992-02-01,-11.8236,-8.8843,-0.0908,1.9385,0.0
1992-02-08,-10.8216,-8.626,0.4843,1.77,0.0
1992-02-15,-10.6212,-8.4711,-1.3317,1.4865,0.0
1992-02-22,-12.6253,-8.7293,3.2688,1.8543,3.2258
1992-02-29,-11.022,-8.5227,-0.7264,1.6934,0.0
1992-03-07,-15.6313,-12.8678,-6.1108,-3.625,-6.0606
1992-03-14,-12.4248,-13.3167,-6.3392,-3.4794,-6.0606
1992-03-21,-11.8236,-13.1172,-4.5117,-3.9744,-3.0303
1992-03-28,-15.8317,-14.3142,-4.7401,-3.5667,-3.0303
1992-04-04,-10.8225,-8.5607,-2.6195,-4.2346,-3.0303
1992-04-11,-10.6061,-9.8448,-5.3541,-4.1771,-6.0606
1992-04-18,-8.2251,-10.7009,-3.886,-4.213,-3.0303
1992-04-25,-8.2251,-10.4869,-3.1376,-4.0049,-3.0303
1992-05-02,-2.7088,-5.3691,-2.1601,-4.0009,-3.0303
1992-05-09,-5.8691,-5.1454,-3.3986,-3.5276,-3.0303
1992-05-16,-6.5463,-5.7047,-5.0691,-3.836,-6.0606
1992-05-23,-6.5463,-6.264,-5.3859,-4.4096,-6.0606
1992-05-30,-7.2235,-7.3826,-2.3041,-4.4454,-3.0303
1992-06-06,-0.4785,-3.2729,-2.7116,-2.7476,-3.125
1992-06-13,0.4785,-2.9223,-2.5626,-2.9386,-3.125
1992-06-20,0.2392,-2.63,-2.1454,-2.9459,-3.125
1992-06-27,0.4785,-2.104,-0.4768,-3.3279,0.0
1992-07-04,-3.7825,-0.4184,-2.8433,-0.9373,0.0
1992-07-11,-3.5461,-1.1357,-6.1404,-2.1995,-3.2258
1992-07-18,-7.3286,-2.7496,-2.0569,-2.5472,0.0
1992-07-25,33.3333,5.8577,0.363,-2.7135,3.2258
1992-08-01,-0.4706,3.8953,5.7335,-0.1977,6.4516
1992-08-08,-4.4706,3.7791,-2.0738,0.6235,0.0
1992-08-15,-5.6471,4.3023,-2.1043,0.4106,0.0
1992-08-22,-6.3529,-5.3488,-2.7752,-0.5779,-3.2258
1992-08-29,-4.0,-6.2209,-3.1717,-2.7981,-3.2258
1992-09-05,-4.8055,-4.417,-3.7386,-3.375,-3.2258
1992-09-12,-4.8055,-3.5336,-0.8815,-2.9882,0.0
1992-09-19,-2.2883,-1.8257,-2.8875,-2.9352,0.0
1992-09-26,-6.4073,-1.7668,-2.9179,-2.7911,0.0
1992-10-03,-5.9102,-2.4246,-5.3956,-3.5714,-3.2258
1992-10-10,-11.5839,-4.9083,-6.8809,-4.9985,-6.4516
1992-10-17,-8.9835,-7.3921,-6.5474,-5.8442,-6.4516
1992-10-24,-13.2388,-9.8758,-7.1537,-6.8333,-6.4516
1992-10-31,-13.7116,-11.8273,-9.8818,-7.9508,-9.6774
1992-11-07,-15.7658,-16.236,-9.8865,-8.1789,-9.375
1992-11-14,-15.0901,-16.6854,-11.5293,-9.0943,-12.5
1992-11-21,-19.5946,-17.2472,-13.2019,-10.2822,-12.5
1992-11-28,-23.1982,-18.5955,-13.0526,-10.7513,-12.5
1992-12-05,-20.6349,-22.0033,-12.6347,-12.6894,-9.6774
1992-12-12,-18.5941,-22.9885,-15.9581,-13.8464,-12.9032
1992-12-19,-24.263,-24.2474,-17.0659,-14.8615,-16.129
1992-12-26,-29.0249,-25.78,-16.1677,-15.6901,-12.9032
1993-01-02,-22.6757,-23.2916,-18.8763,-17.1997,-18.75
1993-01-09,-19.7279,-23.5763,-19.8276,-18.0198,-18.75
1993-01-16,-20.1814,-22.5513,-18.2818,-18.1764,-18.75
1993-01-23,-22.6757,-20.9567,-18.9358,-18.7206,-18.75
1993-01-30,-22.9025,-21.0137,-20.8383,-19.2127,-21.875
1993-02-06,-28.1532,-23.6589,-19.3598,-18.7462,-19.3548
1993-02-13,-27.7027,-25.4094,-19.878,-19.6579,-19.3548
1993-02-20,-20.9459,-24.8447,-19.3293,-20.2682,-19.3548
1993-02-27,-18.4685,-23.6025,-19.3598,-20.4039,-19.3548
1993-03-06,-15.7143,-19.2084,-19.5743,-19.9728,-18.75
1993-03-13,-17.619,-17.7532,-21.5228,-20.0483,-21.875
1993-03-20,-19.5238,-18.5099,-18.3453,-19.4595,-18.75
1993-03-27,-12.8571,-18.2771,-18.3153,-18.8557,-18.75
1993-04-03,-13.9151,-15.4214,-18.9004,-19.2822,-18.75
1993-04-10,-16.7453,-15.003,-17.3551,-18.0636,-15.625
1993-04-17,-17.217,-14.2259,-16.7905,-17.4953,-15.625
1993-04-24,-17.4528,-15.1823,-17.0282,-16.9944,-15.625
1993-05-01,-16.545,-15.6401,-19.0153,-16.5604,-18.75
1993-05-08,-17.5182,-16.4855,-16.8632,-16.2677,-15.625
1993-05-15,-16.0584,-16.8478,-18.2783,-16.4778,-18.75
1993-05-22,-16.7883,-17.3309,-16.9811,-16.2977,-15.625
1993-05-29,-15.0852,-16.9686,-19.3101,-16.3728,-18.75
1993-06-05,-18.3333,-17.6716,-15.9281,-15.3963,-15.625
1993-06-12,-18.3333,-17.791,-15.0898,-14.9099,-15.625
1993-06-19,-17.8571,-17.6119,-14.4611,-14.5984,-15.625
1993-06-26,-19.0476,-18.1493,-17.7545,-14.5224,-18.75
1993-07-03,-40.7801,-23.0943,-17.9024,-13.2624,-18.75
1993-07-10,-44.3262,-24.7318,-16.2749,-13.713,-18.75
1993-07-17,-40.6028,-25.2964,-16.6365,-14.42,-18.75
1993-07-24,-26.4184,-21.0615,-15.5214,-13.9849,-15.625
1993-07-31,-36.8794,-19.8193,-14.3159,-13.0604,-15.625
1993-08-07,-15.1961,-9.9814,-11.4016,-12.1949,-10.0
1993-08-14,-16.9118,-9.7334,-12.0945,-11.9994,-10.0
1993-08-21,-16.1765,-14.2591,-11.1496,-11.8586,-10.0
1993-08-28,-17.402,-15.4371,-12.189,-12.2888,-10.0
1993-09-04,-18.3374,-18.9448,-13.3375,-12.8657,-16.129
1993-09-11,-18.5819,-19.3046,-10.958,-12.4522,-12.9032
1993-09-18,-15.4034,-19.0647,-10.5823,-12.1791,-12.9032
1993-09-25,-16.1369,-18.705,-11.2085,-11.8046,-12.9032
1993-10-02,-8.7671,-9.1214,-5.4827,-6.9313,-3.5714
1993-10-09,-2.7397,-7.6459,-5.8527,-7.3005,-3.5714
1993-10-16,-1.6438,-6.774,-4.709,-7.4891,-3.5714
1993-10-23,-3.0137,-6.0362,-3.0609,-7.1118,-3.5714
1993-10-30,-4.6575,-5.0302,-5.7854,-7.1856,-3.5714
1993-11-06,2.6393,-2.6225,-2.6795,-3.7894,-3.5714
1993-11-13,0.0,-3.8647,-4.3284,-4.1963,-7.1429
1993-11-20,-1.4663,-5.107,-3.7788,-4.883,-3.5714
1993-11-27,-1.173,-5.8661,-4.3628,-5.0271,-7.1429
1993-12-04,7.6677,-0.3687,0.0714,-1.089,0.0
1993-12-11,6.7093,-0.885,-1.8929,-1.4254,-3.7037
1993-12-18,5.7508,-1.2537,-0.7143,-1.6113,-3.7037
1993-12-25,-7.3482,-4.7198,-2.8571,-2.178,-3.7037
1994-01-01,0.2941,-6.5609,-1.1265,0.4061,0.0
1994-01-08,0.8824,-5.912,1.5772,0.0185,0.0
1994-01-15,4.4118,-4.1817,-1.089,-1.3289,0.0
1994-01-22,3.2353,0.2163,5.6703,-0.4614,8.0
1994-01-29,19.4118,4.9027,3.7176,0.7291,4.0
1994-02-05,-0.2762,8.8692,4.4991,3.8811,4.0
1994-02-12,-2.2099,8.7953,8.1664,6.0299,8.0
1994-02-19,-2.7624,8.8692,3.8941,5.4051,4.0
1994-02-26,-9.6685,3.0303,5.7467,5.7365,4.0
1994-03-05,-4.918,-1.6382,1.9817,4.0465,0.0
1994-03-12,-6.8306,-2.5641,2.1284,3.3209,0.0
1994-03-19,-9.2896,-3.9886,0.7706,3.3023,0.0
1994-03-26,-12.0219,-4.3447,-0.5505,2.493,0.0
1994-04-02,-2.2857,-5.7787,-2.2206,-1.198,-3.7037
1994-04-09,-0.2857,-5.2149,-0.6805,-1.2881,-3.7037
1994-04-16,1.1429,-3.6646,-2.7221,-1.5583,-7.4074
1994-04-23,-5.4286,-3.0303,-3.4742,-1.6934,-7.4074
1994-04-30,-1.7143,-2.8894,-0.8238,-1.3421,-3.7037
1994-05-07,6.3037,1.8182,-0.4019,-2.1445,0.0
1994-05-14,3.1519,2.2545,2.0095,-1.4625,0.0
1994-05-21,2.2923,4.1455,1.0596,-0.8255,0.0
1994-05-28,-0.2865,4.4364,-0.3654,-1.2023,0.0
1994-06-04,1.4706,2.8446,-0.2548,-1.9826,0.0
1994-06-11,-0.5882,1.24,0.2912,-2.3115,0.0
1994-06-18,-1.1765,-0.2918,-1.7838,-2.9161,-3.8462
1994-06-25,0.2941,-0.8023,-2.1842,-3.2717,-3.8462
1994-07-02,-6.1798,-5.0,-6.0148,-3.378,-7.4074
1994-07-09,-4.2135,-4.7887,-6.0851,-4.1376,-7.4074
1994-07-16,0.8427,-3.169,-5.7334,-4.2985,-7.4074
1994-07-23,-3.0899,-2.8873,-6.7886,-4.6291,-7.4074
1994-07-30,-6.7416,-3.0282,-7.6328,-5.0402,-11.1111
1994-08-06,0.2967,0.7331,-5.165,-5.4669,-7.4074
1994-08-13,-0.5935,-1.0264,-5.3443,-5.8325,-7.4074
1994-08-20,-1.7804,-2.0528,-4.627,-5.7523,-7.4074
1994-08-27,1.1869,-1.393,-5.0215,-5.5561,-7.4074
1994-09-03,-1.1662,-0.7375,-6.7348,-6.3075,-7.4074
1994-09-10,-3.4985,-1.0324,-7.158,-6.3606,-7.4074
1994-09-17,-4.9563,-1.4012,-6.9817,-6.5464,-7.4074
1994-09-24,-5.2478,-2.5811,-8.2863,-6.9621,-11.1111
1994-10-01,-5.1724,-7.3446,-7.2831,-7.4768,-11.1111
1994-10-08,-2.0115,-6.6384,-8.5684,-8.1131,-11.1111
1994-10-15,-3.7356,-6.0028,-6.462,-8.2722,-11.1111
1994-10-22,-5.1724,-5.6497,-8.7469,-8.6699,-11.1111
1994-10-29,-4.8851,-5.5791,-9.4609,-9.209,-14.8148
1994-11-05,-2.6706,-2.9326,-8.8362,-8.5067,-7.6923
1994-11-12,-2.3739,-3.3724,-9.1954,-9.3279,-11.5385
1994-11-19,-3.2641,-3.6657,-9.0158,-9.5332,-11.5385
1994-11-26,-2.3739,-3.8123,-9.1236,-9.5867,-11.5385
1994-12-03,11.7241,1.2384,-7.6103,-8.5528,-11.5385
1994-12-10,13.4483,1.2384,-7.7941,-8.7338,-11.5385
1994-12-17,13.7931,1.548,-5.9926,-8.5166,-7.6923
1994-12-24,8.2759,0.387,-5.625,-8.1817,-7.6923
1994-12-31,10.0,0.0,-8.125,-8.3084,-11.5385
1995-01-07,-16.7488,-10.5842,-9.9928,-7.3843,-11.5385
1995-01-14,-14.532,-9.4158,-7.3497,-7.366,-7.6923
1995-01-21,-19.9507,-8.6598,-10.4634,-8.2272,-11.5385
1995-01-28,-20.197,-8.3162,-8.3273,-7.9249,-11.5385
1995-02-04,-0.9174,-5.3085,-10.5828,-9.8926,-11.5385
1995-02-11,6.422,-5.2367,-10.0822,-10.2865,-11.5385
1995-02-18,4.893,-3.9455,-9.1527,-9.6777,-11.5385
1995-02-25,2.7523,-3.0846,-9.4387,-9.6688,-11.5385
1995-03-04,5.2795,1.7126,-7.0849,-8.2683,-11.5385
1995-03-11,7.764,1.6381,-5.3875,-7.8236,-7.6923
1995-03-18,6.5217,1.6381,-7.2694,-8.0777,-11.5385
1995-03-25,3.1056,1.3403,-6.6421,-8.1049,-11.5385
1995-04-01,-2.6163,-1.5239,-10.2925,-7.87,-11.5385
1995-04-08,0.8721,-1.5239,-9.7147,-8.4543,-11.5385
1995-04-15,3.1977,-0.6531,-9.5341,-8.5273,-11.5385
1995-04-22,1.4535,0.5806,-7.2228,-8.1713,-11.5385
1995-04-29,6.1047,2.7576,-8.3062,-7.6691,-11.5385
1995-05-06,4.5977,-0.2089,-7.0407,-7.8376,-11.5385
1995-05-13,5.1724,0.5571,-5.8673,-7.2745,-11.5385
1995-05-20,8.3333,2.507,-4.0704,-6.8477,-7.6923
1995-05-27,7.4713,3.1337,-5.6106,-6.5298,-11.5385
1995-06-03,6.1584,8.75,-2.9401,-4.7335,-4.0
1995-06-10,7.6246,8.8235,-2.7168,-4.3015,-4.0
1995-06-17,10.8504,8.8971,-3.1262,-4.421,-4.0
1995-06-24,4.9853,7.7206,-3.1634,-4.1636,-4.0
1995-07-01,6.9277,5.8824,-1.1424,-1.9857,-4.1667
1995-07-08,12.0482,6.2455,0.952,-1.6375,0.0
1995-07-15,17.1687,7.0443,1.9421,-0.9411,0.0
1995-07-22,17.4699,9.3682,-0.7997,-0.9129,0.0
1995-07-29,5.7229,9.0777,-1.5613,-1.0164,-4.1667
1995-08-05,2.9326,10.1115,-2.1148,-1.237,-8.0
1995-08-12,3.5191,7.4349,-1.3595,-1.8508,-4.0
1995-08-19,6.1584,5.3532,-1.2462,-1.7564,-4.0
1995-08-26,5.2786,5.948,-1.435,-1.5203,-4.0
1995-09-02,9.2308,8.1756,0.4614,-0.6371,0.0
1995-09-09,14.1538,9.5382,1.3456,-0.4089,0.0
1995-09-16,15.6923,10.598,1.8839,-0.0761,0.0
1995-09-23,8.6154,10.1438,0.9612,0.0761,0.0
1995-09-30,9.2308,10.1438,0.3076,0.038,0.0
1995-10-07,12.9909,9.0501,4.5347,2.5601,4.3478
1995-10-14,11.4804,8.5266,5.9937,2.93,4.3478
1995-10-21,10.574,9.4989,4.1009,3.0663,4.3478
1995-10-28,13.8973,11.1444,5.4416,3.699,4.3478
1995-11-04,15.5015,13.7195,4.7036,5.1535,4.3478
1995-11-11,12.462,13.7957,5.6917,5.0153,4.3478
1995-11-18,15.1976,14.7866,4.8617,5.1436,4.3478
1995-11-25,15.1976,14.939,7.1937,5.5188,4.3478
1995-12-02,16.9279,16.1765,4.962,5.2413,4.3478
1995-12-09,8.4639,14.3189,5.2021,4.7972,4.3478
1995-12-16,16.9279,13.8545,5.2821,4.58,4.3478
1995-12-23,17.2414,13.4675,4.922,3.6916,4.3478
1995-12-30,12.5392,12.3839,2.3609,3.05,0.0
1996-01-06,11.4198,9.97,0.6714,3.0846,0.0
1996-01-13,2.7778,6.9715,6.7141,3.791,4.3478
1996-01-20,28.0864,10.045,6.9115,4.6368,4.3478
1996-01-27,19.4444,12.1439,4.1469,5.4229,0.0
1996-02-03,11.3095,11.695,8.5669,6.997,8.6957
1996-02-10,15.1786,15.6921,5.4876,6.6997,4.3478
1996-02-17,13.9881,13.3235,6.3561,6.5709,4.3478
1996-02-24,8.631,11.695,4.8164,6.7493,4.3478
1996-03-02,10.8434,10.4335,6.2451,5.7679,4.3478
1996-03-09,8.7349,8.5231,4.6245,5.521,4.3478
1996-03-16,15.6627,8.5966,5.8103,5.3531,4.3478
1996-03-23,28.3133,13.0786,8.2213,6.1728,4.3478
1996-03-30,18.3735,14.9155,5.7312,6.0444,4.3478
1996-04-06,1.0959,11.0169,4.293,6.1802,0.0
1996-04-13,-2.1918,9.1102,4.6475,5.9824,4.3478
1996-04-20,0.8219,5.0141,3.1902,4.8156,0.0
1996-04-27,-6.0274,1.4831,2.757,4.163,0.0
1996-05-04,-9.6257,-5.0641,1.0878,1.9044,0.0
1996-05-11,-5.8824,-5.4018,0.4662,1.2145,0.0
1996-05-18,-7.754,-6.9548,0.3885,0.8647,0.0
1996-05-25,-8.2888,-6.9548,0.6216,0.6801,0.0
1996-06-01,-5.0279,-5.802,-1.8832,-1.0933,-4.1667
1996-06-08,-1.9553,-5.8703,-3.113,-1.7167,-8.3333
1996-06-15,-4.4693,-6.0751,-1.6141,-1.9469,-4.1667
1996-06-22,-4.7486,-6.2116,-1.9985,-2.3305,-4.1667
1996-06-29,-5.8659,-6.4164,-1.7679,-2.3017,-4.1667
1996-07-06,-2.5641,-9.3209,-3.2495,-3.3371,-4.3478
1996-07-13,-1.1396,-8.988,-3.4816,-3.9551,-4.3478
1996-07-20,-5.4131,-9.5872,-3.5977,-4.5066,-4.3478
1996-07-27,-6.8376,-10.253,-4.3714,-5.3052,-4.3478
1996-08-03,-9.1922,-6.5263,-5.1341,-4.7368,-8.3333
1996-08-10,-7.7994,-7.6491,-4.5211,-4.7656,-8.3333
1996-08-17,-6.4067,-7.3684,-4.4061,-4.7368,-8.3333
1996-08-24,-6.1281,-6.6667,-4.4828,-4.5354,-8.3333
1996-08-31,-8.3565,-6.4561,-3.6015,-4.1519,-8.3333
1996-09-07,-6.1972,-8.2474,-6.3626,-5.4558,-8.3333
1996-09-14,-4.7887,-8.11,-4.7144,-5.5413,-8.3333
1996-09-21,-0.8451,-7.079,-4.7911,-5.6268,-8.3333
1996-09-28,-1.9718,-5.7732,-4.9828,-5.9785,-8.3333
1996-10-05,-11.1406,-7.6043,-6.6567,-6.646,-8.3333
1996-10-12,-11.4058,-7.8735,-9.4241,-7.2468,-12.5
1996-10-19,-11.1406,-9.0175,-8.4144,-7.5753,-12.5
1996-10-26,-6.6313,-8.7483,-7.4794,-7.6223,-8.3333
1996-11-02,-11.8734,-10.1459,-9.587,-8.3365,-12.5
1996-11-09,-13.7203,-10.6101,-8.7389,-7.8406,-8.3333
1996-11-16,-9.7625,-10.1459,-11.2832,-8.2429,-12.5
1996-11-23,-8.4433,-10.4775,-13.3481,-9.4031,-12.5
1996-11-30,-12.4011,-10.6101,-9.292,-9.3282,-8.3333
1996-12-07,-1.1142,-5.2342,-2.8929,-7.0881,-4.3478
1996-12-14,-1.9499,-4.5455,-3.6747,-6.5326,-4.3478
1996-12-21,-2.507,-4.3388,-2.0328,-5.0383,-4.3478
1996-12-28,-0.5571,-2.6171,-2.3847,-4.6839,-4.3478
1997-01-04,-10.3359,-6.016,-3.2234,-5.4365,-4.3478
1997-01-11,-16.2791,-7.8877,-6.2192,-5.3516,-4.3478
1997-01-18,-10.8527,-8.2219,-7.6981,-6.0311,-8.6957
1997-01-25,-12.1447,-9.3583,-5.4987,-6.0783,-4.3478
1997-02-01,-8.7671,-11.0669,-9.4915,-8.9964,-12.5
1997-02-08,-13.6986,-11.6634,-8.2486,-9.3399,-12.5
1997-02-15,-14.2466,-13.784,-9.3409,-9.5906,-12.5
1997-02-22,-11.7808,-14.9768,-9.0772,-10.3147,-12.5
1997-03-01,-18.3206,-18.734,-11.4019,-10.3381,-12.5
1997-03-08,-19.3384,-18.6061,-11.3645,-10.9435,-12.5
1997-03-15,-18.8295,-18.2225,-12.3738,-11.5302,-16.6667
1997-03-22,-19.8473,-18.6701,-13.1963,-12.3871,-16.6667
1997-03-29,-17.3028,-18.4143,-12.8598,-12.7503,-16.6667
1997-04-05,-5.2478,-10.6472,-9.5822,-11.1828,-13.0435
1997-04-12,-3.7901,-9.8817,-11.5753,-11.5341,-13.0435
1997-04-19,-7.8717,-9.8121,-11.6903,-11.705,-13.0435
1997-04-26,-1.7493,-8.977,-10.8087,-11.7429,-13.0435
1997-05-03,-0.2915,-3.8462,-9.6911,-10.471,-13.0435
1997-05-10,-7.2886,-4.717,-10.5019,-10.3648,-13.0435
1997-05-17,-6.1224,-4.2816,-12.1236,-10.635,-13.0435
1997-05-24,-7.8717,-5.8055,-12.2008,-11.1465,-13.0435
1997-05-31,-6.414,-7.3295,-10.9266,-11.4553,-13.0435
1997-06-07,-2.3739,-6.054,-10.9546,-10.3465,-13.0435
1997-06-14,-0.5935,-5.1058,-11.385,-10.4545,-13.0435
1997-06-21,-6.2315,-5.1058,-9.8983,-10.1698,-13.0435
1997-06-28,-4.451,-5.0328,-8.529,-9.8655,-13.0435
1997-07-05,5.8104,-2.1513,-7.4029,-7.6807,-9.0909
1997-07-12,0.3058,-2.6706,-8.4951,-7.7108,-13.6364
1997-07-19,-7.9511,-3.7834,-8.2524,-8.0622,-9.0909
1997-07-26,-6.422,-4.9703,-8.6165,-8.8554,-13.6364
1997-08-02,-2.7356,-5.8515,-11.1685,-9.7239,-13.6364
1997-08-09,0.0,-5.7764,-9.7774,-9.6439,-9.0909
1997-08-16,4.2553,-2.6257,-8.9825,-9.4238,-9.0909
1997-08-23,-0.6079,-1.0503,-9.2607,-9.1837,-9.0909
1997-08-30,0.9119,-0.15,-9.221,-8.6935,-9.0909
1997-09-06,-10.0575,-4.0846,-8.6325,-7.7841,-9.0909
1997-09-13,-9.7701,-6.1999,-11.2545,-8.6939,-13.6364
1997-09-20,-8.908,-6.9292,-9.6006,-9.1185,-13.6364
1997-09-27,-8.908,-8.0233,-9.9234,-9.634,-13.6364
1997-10-04,-11.6477,-7.1534,-9.4988,-9.4299,-13.6364
1997-10-11,-13.3523,-7.8171,-10.5497,-9.2978,-13.6364
1997-10-18,-9.6591,-7.7434,-11.8027,-9.8974,-13.6364
1997-10-25,-13.0682,-8.5546,-9.9434,-9.9482,-13.6364
1997-11-01,-5.7229,-7.8635,-10.5285,-8.9464,-13.6364
1997-11-08,-7.2289,-7.6409,-10.2846,-9.0084,-13.6364
1997-11-15,-2.1084,-7.1217,-10.2033,-8.7297,-13.6364
1997-11-22,-6.9277,-6.8991,-9.9187,-8.8536,-13.6364
1997-11-29,-4.2169,-6.5282,-8.8618,-8.4305,-13.6364
1997-12-06,-11.2045,-10.2546,-10.6928,-10.5919,-13.6364
1997-12-13,-9.5238,-10.396,-10.6528,-10.3708,-13.6364
1997-12-20,-13.1653,-10.3253,-12.3348,-10.6421,-13.6364
1997-12-27,-15.1261,-11.3861,-8.2499,-10.1497,-9.0909
1998-01-03,-8.2353,-7.9646,-4.9358,-8.7529,-9.0909
1998-01-10,-2.6471,-7.3746,-8.0658,-8.1499,-13.6364
1998-01-17,0.2941,-5.0885,-10.0722,-7.6274,-13.6364
1998-01-24,-9.7059,-4.7935,-8.7079,-7.7882,-13.6364
1998-01-31,-7.3529,-4.5723,-11.7175,-9.4865,-13.6364
1998-02-07,-3.4161,-0.7015,-6.6694,-7.1532,-9.5238
1998-02-14,-0.3106,-2.2603,-7.7465,-7.2981,-9.5238
1998-02-21,1.5528,-0.7015,-8.5336,-7.9917,-9.5238
1998-02-28,-1.5528,-0.5456,-8.4921,-7.8986,-9.5238
1998-03-07,-5.2308,-0.2351,-5.2767,-5.5081,-5.0
1998-03-14,-1.8462,-0.3918,-4.0326,-5.4014,-5.0
1998-03-21,-1.2308,-0.8621,-4.4616,-5.1985,-5.0
1998-03-28,-4.0,-1.2539,-4.9764,-5.1345,-5.0
1998-04-04,-7.4184,-3.3639,-6.9188,-4.8618,-10.0
1998-04-11,-9.7923,-4.5107,-5.3717,-5.2382,-5.0
1998-04-18,-5.9347,-4.8165,-5.0279,-5.4211,-5.0
1998-04-25,-7.7151,-4.893,-7.5204,-6.0987,-10.0
1998-05-02,-5.296,-3.2106,-7.4556,-5.188,-10.0
1998-05-09,-4.6729,-3.054,-7.2388,-5.8638,-10.0
1998-05-16,-1.8692,-3.2106,-8.1925,-6.8665,-10.0
1998-05-23,-3.7383,-3.3673,-7.4989,-7.0627,-10.0
1998-05-30,0.3115,-1.9577,-6.9788,-6.9428,-10.0
1998-06-06,-4.9689,-3.8402,-9.2387,-7.2098,-10.0
1998-06-13,-0.3106,-3.3794,-7.6561,-6.7632,-10.0
1998-06-20,8.3851,-0.3072,-6.4157,-6.1751,-10.0
1998-06-27,16.7702,3.8402,2.1386,-3.5395,0.0
1998-07-04,18.3007,9.9141,1.3723,-0.5838,0.0
1998-07-11,4.5752,9.8361,2.8331,1.2227,0.0
1998-07-18,2.9412,7.1819,3.5414,2.8861,5.2632
1998-07-25,9.4771,3.9813,5.4892,2.831,5.2632
1998-08-01,-1.506,-2.5545,2.2767,2.783,0.0
1998-08-08,-4.8193,-2.855,-1.1384,2.0708,-5.0
1998-08-15,-7.2289,-3.3809,-3.2399,0.6574,-10.0
1998-08-22,-9.0361,-5.8603,-3.5902,-1.3257,-10.0
1998-08-29,-6.6265,-7.1375,-4.4658,-3.013,-10.0
1998-09-05,-1.2618,-2.2205,-3.2691,-2.0696,-5.2632
1998-09-12,-4.1009,-2.5377,-1.9257,-2.2933,-5.2632
1998-09-19,-3.7855,-2.2998,-5.3292,-3.2778,-5.2632
1998-09-26,-7.2555,-3.5686,-3.8065,-3.6581,-5.2632
1998-10-03,-1.3072,-2.8226,-3.2316,-2.8662,-5.2632
1998-10-10,3.268,-1.8548,-2.7379,-3.1257,-5.2632
1998-10-17,3.9216,-0.8065,-2.693,-2.5164,-5.2632
1998-10-24,0.9804,0.4032,-2.6481,-2.2794,-5.2632
1998-10-31,0.6536,0.8871,-2.9623,-2.2117,-5.2632
1998-11-07,-0.6289,-0.7143,-2.0963,-2.0284,-5.2632
1998-11-14,5.0314,0.5556,-2.8992,-1.927,-5.2632
1998-11-21,-4.4025,0.1587,-1.5611,-1.4988,-5.2632
1998-11-28,-2.5157,0.3175,-0.2676,-0.6649,0.0
1998-12-05,7.5908,1.676,-2.2698,-0.9171,-5.0
1998-12-12,0.6601,-0.6385,-3.7538,-0.604,-10.0
1998-12-19,-1.9802,-1.1971,-5.2379,-1.0066,-10.0
1998-12-26,10.8911,0.8779,-1.0912,-0.6711,-5.0
1999-01-02,5.0794,-1.932,4.6818,-0.6884,0.0
1999-01-09,9.5238,1.1592,4.0455,0.2443,0.0
1999-01-16,7.619,4.4049,5.2727,1.8541,0.0
1999-01-23,-1.2698,2.473,3.1364,1.8874,0.0
1999-01-30,-3.1746,0.4637,2.6818,1.3989,0.0
1999-02-06,-8.2019,-2.3511,1.9919,2.2479,0.0
1999-02-13,-1.5773,-4.4671,1.9919,1.5398,0.0
1999-02-20,-4.7319,-5.1724,1.2675,1.1802,0.0
1999-02-27,-5.0473,-5.4859,0.4527,0.7306,-5.2632
1999-03-06,-3.8462,-3.5714,1.0384,0.6751,0.0
1999-03-13,-1.2821,-3.8889,0.7675,0.4388,-5.2632
1999-03-20,-2.2436,-3.6508,1.4447,0.5514,0.0
1999-03-27,-4.4872,-3.8889,-1.0835,0.2363,-5.2632
1999-04-03,-0.3215,-1.8489,5.948,2.52,5.5556
1999-04-10,2.5723,-0.9646,4.4145,2.6919,0.0
1999-04-17,0.9646,-0.2412,3.6245,2.4971,0.0
1999-04-24,-6.4309,-0.8039,1.9052,2.52,0.0
1999-05-01,-8.0745,-2.5559,3.7279,4.193,0.0
1999-05-08,-3.7267,-3.2748,2.5163,3.6425,0.0
1999-05-15,-6.5217,-4.3131,4.0075,3.666,0.0
1999-05-22,-7.4534,-3.754,3.5881,4.0173,0.0
1999-05-29,-5.9006,-3.1949,2.0969,3.6074,0.0
1999-06-05,-19.4149,-10.8728,-8.124,-0.1919,-10.0
1999-06-12,-22.8723,-11.6864,-7.2446,-0.3839,-10.0
1999-06-19,-22.3404,-12.1302,-8.5846,-0.8355,-10.0
1999-06-26,-22.6064,-13.0178,-8.8358,-0.9936,-10.0
1999-07-03,-14.3284,-12.9129,-7.5955,-5.9775,-10.0
1999-07-10,-14.0299,-13.0631,-8.8963,-6.4488,-10.0
1999-07-17,-7.7612,-11.7868,-6.5883,-5.9882,-10.0
1999-07-24,-8.6567,-10.6607,-7.5535,-5.7097,-10.0
1999-07-31,-10.4478,-9.6847,-9.1901,-6.1168,-10.0
1999-08-07,-4.8387,-2.1036,0.4583,-0.7569,0.0
1999-08-14,-5.8065,-3.479,-0.275,-1.3217,0.0
1999-08-21,-7.7419,-5.0971,0.1375,-1.5251,0.0
1999-08-28,-6.4516,-5.9061,-0.6416,-1.4799,0.0
1999-09-04,-1.3605,-4.7697,0.419,0.8593,0.0
