date,National Home Price Index,Atlanta,Boston,Charlotte,Chicago,Cleveland,Dallas,Denver,Detroit,Las Vegas,Los Angeles,Miami,Minneapolis,New York,Phoenix,Portland,San Diego,San Francisco,Seattle,Tampa,Washington DC
2017-07-01,191.437,137.927753848375,201.927313775742,148.530483350965,138.38681601553,115.139747634896,176.749730457341,198.56457120593,115.176041129148,162.209978322854,264.179762530834,225.432882580591,161.061940782251,190.813633573246,169.79699668559,219.59995878387,240.818233724891,240.653947027408,226.527654927282,196.405333026643,220.125852502819
2017-08-01,192.621,138.499834021554,203.02785792341,149.578990543161,138.666276515682,116.022594071603,177.662388853308,199.885356303892,115.758526667622,163.89560453014,265.505508416881,226.095921890098,161.515155914181,192.040843237258,170.772033168413,220.530432500859,243.712033124121,242.015943842305,228.728920721003,197.024642813441,220.483278156482
2017-09-01,193.715,139.467321556987,204.575433703887,150.256413691755,139.120773963432,116.880778691492,178.96819402779,201.260253353627,116.140235604589,165.755844646898,267.152353359402,227.321253663313,162.016929755192,193.461961582171,172.166468945339,221.655633310687,245.573330371044,244.818529781025,230.627520165399,198.865929088941,220.995260094281
2017-10-01,194.762,139.875214616193,205.190930510772,151.287959230157,139.296523625971,117.467179000366,180.241263998025,202.645787007236,117.113817918692,167.972481669214,268.507194341212,227.586522880301,162.701177690754,194.460605357964,172.802586791209,222.854186734364,246.826382693472,248.419648789931,232.630689979617,200.008836467554,221.812014304243
2017-11-01,195.914,140.576392242624,205.696451697848,151.355321831848,139.939634456484,117.546839422555,181.193110569694,204.343210352058,117.746747151578,169.819704675117,271.073205758371,228.151199589713,163.704438425083,195.243021937035,173.347084750876,224.184380226784,247.636534575314,252.837027823578,234.938350021398,202.035465033292,223.009429275122
2017-12-01,197.136,141.52324515406,206.531661750983,152.259058615832,140.190415743287,117.788326610333,182.209060800497,206.536988405165,118.447799519637,171.669821856238,273.553627428108,228.55086900921,164.552543376436,195.751815603184,174.358795524141,225.641288000965,249.59835436917,255.827871258467,237.686269850817,203.249214494818,223.147659902165
2018-01-01,198.281,143.220332585494,207.948744009987,153.351954783795,140.966278448018,118.570264500324,183.508151736239,208.367063076423,119.356677050512,173.087167091273,275.251461339967,230.109140177573,166.005293799724,196.593031553276,175.628789460468,227.567163310327,251.478211296378,259.254571348256,240.254003187439,204.975622726532,223.218973299621
2018-02-01,199.209,143.858812383187,210.615245864805,154.666558330407,141.460498783803,120.134707401791,184.668135343776,210.570834191643,120.734013593662,175.251553662649,277.622178224456,232.057953425055,167.040532455865,198.208201186663,177.312060699645,228.208653233794,252.957109575378,260.424230892772,242.883527708753,205.822475015264,223.952914951654
2018-03-01,199.945,144.162644755662,210.613100819515,155.290823838141,141.743425273116,119.756965919087,184.381737379898,211.029485081389,121.627847587655,177.176822610686,278.533132986177,232.821076516573,168.740205936817,197.855406520858,178.645049769212,229.13315656967,253.381320319303,261.319426152222,244.988992297678,206.461101518988,224.690662669969
2018-04-01,200.633,144.327811890587,211.878139133827,155.450996287623,141.747281355112,120.039928145014,184.804736387248,211.91907856613,121.95143619434,179.136384000261,279.539262744096,233.316639436851,169.750959571104,197.419655329586,179.362386647873,229.615656228662,254.278680197945,260.925763091201,247.926471467882,206.912325273383,225.042846477306
2018-05-01,201.393,144.985904617784,212.807616341228,155.868194473756,141.87153941107,120.366789004362,185.179402845371,212.84783130159,121.946729465488,180.475668770154,279.436352495406,234.474734732848,169.708551286788,197.623775312461,180.51589551215,230.635343276537,254.592583870374,263.072732669408,251.347000434484,207.52569708412,225.237761320853
2018-06-01,202.18,145.398299538009,213.458996569926,156.297173557253,141.856436991396,120.758797309579,185.329635173933,213.560875699545,122.024431505248,182.32504586784,280.317711871035,235.735162039839,170.180079098561,197.880711253485,181.331130099538,231.344078943613,255.65003572097,264.536082734278,252.697432310584,208.861492076518,225.54224139738
2018-07-01,202.873,146.0664562441,213.70066706298,156.799237944711,141.898652364036,121.64923128493,185.652557813313,214.476346696294,122.167381792986,184.243609283785,280.909659496907,236.704503476864,170.601151217104,197.98259529519,182.286438572075,231.96207856993,255.519665908402,266.32407359899,252.669464518231,209.820961950593,226.181172311107
2018-08-01,203.635,146.668386914492,214.238057543691,157.359498598908,142.552403768459,122.393641397386,186.058802592947,215.350791521367,122.842088851101,186.504481636551,281.956430702871,237.22782713068,171.420925757035,198.710140798001,182.644470746941,232.456092846148,255.547192677157,267.277236817591,250.939829468502,210.907482490032,226.747972092632
2018-09-01,204.294,147.474370937013,214.983896833041,158.027608714094,143.297002535491,122.721022275662,186.720945269524,216.273964480533,123.453325486343,188.030879684471,282.090859356722,237.605896154849,171.855023457051,199.449228899106,184.296274026397,233.100544303294,255.381430099445,268.931142550215,250.373610868483,212.076818831798,227.409710742295
2018-10-01,205.062,148.220870310473,216.187866956432,158.658720047633,143.802901474396,122.851887857251,187.399176068441,217.050945416366,124.058648403189,189.514996099794,283.082499251812,238.250720076841,172.381335636186,200.174771083599,185.973765077156,233.811406973217,255.941103987011,268.257418002094,250.22928428324,212.686451451981,228.161640899761
