date,Multiple Jobholders (000s),Multiple Jobholders as % of Employed,Part-Time for Economic Reasons (000s),CES0500000007,Temp Help Services Employment (000s),Initial Claims - 4 Week Average,Layoffs and Discharges Rate
2012-07-14,,,,,,375500.0,
2012-07-21,,,,,,372500.0,
2012-07-28,,,,,,372500.0,
2012-08-01,27600.0,6921.0,7974.0,,2519.9,,1.4
2012-08-04,,,,,,375250.0,
2012-08-11,,,,,,370000.0,
2012-08-18,,,,,,372000.0,
2012-08-25,,,,,,373250.0,
2012-09-01,27810.0,6865.0,8671.0,,2489.5,373250.0,1.3
2012-09-08,,,,,,379250.0,
2012-09-15,,,,,,383250.0,
2012-09-22,,,,,,383250.0,
2012-09-29,,,,,,384500.0,
2012-10-01,27975.0,6888.0,8203.0,,2516.3,,1.4
2012-10-06,,,,,,373750.0,
2012-10-13,,,,,,372250.0,
2012-10-20,,,,,,371500.0,
2012-10-27,,,,,,368500.0,
2012-11-01,27545.0,7060.0,8166.0,,2535.8,,1.4
2012-11-03,,,,,,372250.0,
2012-11-10,,,,,,387250.0,
2012-11-17,,,,,,395250.0,
2012-11-24,,,,,,401250.0,
2012-12-01,27580.0,7003.0,7943.0,,2539.4,403750.0,1.3
2012-12-08,,,,,,377250.0,
2012-12-15,,,,,,364750.0,
2012-12-22,,,,,,358250.0,
2012-12-29,,,,,,355000.0,
2013-01-01,27546.0,6899.0,8151.0,,2551.6,,1.2
2013-01-05,,,,,,369750.0,
2013-01-12,,,,,,363750.0,
2013-01-19,,,,,,352000.0,
2013-01-26,,,,,,353000.0,
2013-02-01,27584.0,7281.0,8178.0,,2568.2,,1.2
2013-02-02,,,,,,352500.0,
2013-02-09,,,,,,353250.0,
2013-02-16,,,,,,359000.0,
2013-02-23,,,,,,353000.0,
2013-03-01,27439.0,7068.0,7722.0,,2587.8,,1.3
2013-03-02,,,,,,347750.0,
2013-03-09,,,,,,346750.0,
2013-03-16,,,,,,342000.0,
2013-03-23,,,,,,346000.0,
2013-03-30,,,,,,354750.0,
2013-04-01,27584.0,7002.0,7964.0,,2600.9,,1.3
2013-04-06,,,,,,358750.0,
2013-04-13,,,,,,362000.0,
2013-04-20,,,,,,358250.0,
2013-04-27,,,,,,347250.0,
2013-05-01,27715.0,6966.0,7937.0,,2610.2,,1.3
2013-05-04,,,,,,341250.0,
2013-05-11,,,,,,342250.0,
2013-05-18,,,,,,342250.0,
2013-05-25,,,,,,347750.0,
2013-06-01,27863.0,7108.0,8103.0,,2622.8,350500.0,1.3
2013-06-08,,,,,,344750.0,
2013-06-15,,,,,,347250.0,
2013-06-22,,,,,,345750.0,
2013-06-29,,,,,,344250.0,
2013-07-01,28145.0,7115.0,8099.0,,2624.4,,1.3
2013-07-06,,,,,,347750.0,
2013-07-13,,,,,,345500.0,
2013-07-20,,,,,,347500.0,
2013-07-27,,,,,,346000.0,
2013-08-01,27896.0,7077.0,7816.0,,2634.0,,1.3
2013-08-03,,,,,,343000.0,
2013-08-10,,,,,,338750.0,
2013-08-17,,,,,,335000.0,
2013-08-24,,,,,,335500.0,
2013-08-31,,,,,,332000.0,
2013-09-01,27552.0,6995.0,7764.0,,2639.4,,1.4
2013-09-07,,,,,,325250.0,
2013-09-14,,,,,,321000.0,
2013-09-21,,,,,,315500.0,
2013-09-28,,,,,,314000.0,
2013-10-01,27323.0,6877.0,7936.0,,2640.6,,1.2
2013-10-05,,,,,,331000.0,
2013-10-12,,,,,,342250.0,
2013-10-19,,,,,,351500.0,
2013-10-26,,,,,,358500.0,
2013-11-01,27379.0,6776.0,7718.0,,2660.0,,1.2
2013-11-02,,,,,,352000.0,
2013-11-09,,,,,,345000.0,
2013-11-16,,,,,,340000.0,
2013-11-23,,,,,,332250.0,
2013-11-30,,,,,,324750.0,
2013-12-01,27418.0,6851.0,7827.0,,2685.2,,1.3
2013-12-07,,,,,,328250.0,
2013-12-14,,,,,,336500.0,
2013-12-21,,,,,,341000.0,
2013-12-28,,,,,,346000.0,
2014-01-01,27574.0,6817.0,7296.0,,2675.6,,1.3
2014-01-04,,,,,,338000.0,
2014-01-11,,,,,,326500.0,
2014-01-18,,,,,,324750.0,
2014-01-25,,,,,,326750.0,
2014-02-01,27379.0,7012.0,7299.0,,2702.7,329000.0,1.3
2014-02-08,,,,,,333750.0,
2014-02-15,,,,,,335000.0,
2014-02-22,,,,,,335250.0,
2014-03-01,27620.0,6996.0,7435.0,,2715.1,332250.0,1.2
2014-03-08,,,,,,328500.0,
2014-03-15,,,,,,325750.0,
2014-03-22,,,,,,318750.0,
2014-03-29,,,,,,321500.0,
2014-04-01,27170.0,7158.0,7509.0,,2726.9,,1.3
2014-04-05,,,,,,318750.0,
2014-04-12,,,,,,315500.0,
2014-04-19,,,,,,319000.0,
2014-04-26,,,,,,322750.0,
2014-05-01,27105.0,7195.0,7254.0,,2737.3,,1.2
2014-05-03,,,,,,326250.0,
2014-05-10,,,,,,325000.0,
2014-05-17,,,,,,324250.0,
2014-05-24,,,,,,314250.0,
2014-05-31,,,,,,311000.0,
2014-06-01,28023.0,7105.0,7422.0,,2751.2,,1.3
2014-06-07,,,,,,314500.0,
2014-06-14,,,,,,312000.0,
2014-06-21,,,,,,314500.0,
2014-06-28,,,,,,313500.0,
2014-07-01,28028.0,7016.0,7402.0,,2768.4,,1.3
2014-07-05,,,,,,309750.0,
2014-07-12,,,,,,308250.0,
2014-07-19,,,,,,303000.0,
2014-07-26,,,,,,301750.0,
2014-08-01,27814.0,7144.0,7177.0,,2787.3,,1.2
2014-08-02,,,,,,300000.0,
2014-08-09,,,,,,300250.0,
2014-08-16,,,,,,302500.0,
2014-08-23,,,,,,301750.0,
2014-08-30,,,,,,303750.0,
2014-09-01,27461.0,7130.0,7020.0,,2808.0,,1.2
2014-09-06,,,,,,303250.0,
2014-09-13,,,,,,299500.0,
2014-09-20,,,,,,298250.0,
2014-09-27,,,,,,295000.0,
2014-10-01,27772.0,7610.0,7025.0,,2808.8,,1.3
2014-10-04,,,,,,291500.0,
2014-10-11,,,,,,289750.0,
2014-10-18,,,,,,288500.0,
2014-10-25,,,,,,288750.0,
2014-11-01,27696.0,7318.0,6898.0,,2815.5,285500.0,1.2
2014-11-08,,,,,,288000.0,
2014-11-15,,,,,,288750.0,
2014-11-22,,,,,,291750.0,
2014-11-29,,,,,,294500.0,
2014-12-01,27473.0,7220.0,6856.0,,2833.3,,1.3
2014-12-06,,,,,,294500.0,
2014-12-13,,,,,,292750.0,
2014-12-20,,,,,,286000.0,
2014-12-27,,,,,,284500.0,
2015-01-01,27559.0,7412.0,6808.0,,2838.3,,1.3
2015-01-03,,,,,,285250.0,
2015-01-10,,,,,,289750.0,
2015-01-17,,,,,,295250.0,
2015-01-24,,,,,,289250.0,
2015-01-31,,,,,,286000.0,
2015-02-01,27389.0,7068.0,6665.0,,2839.1,,1.2
2015-02-07,,,,,,284500.0,
2015-02-14,,,,,,281250.0,
2015-02-21,,,,,,292250.0,
2015-02-28,,,,,,301250.0,
2015-03-01,27126.0,7100.0,6633.0,,2842.5,,1.4
2015-03-07,,,,,,300000.0,
2015-03-14,,,,,,301250.0,
2015-03-21,,,,,,296000.0,
2015-03-28,,,,,,284000.0,
2015-04-01,27645.0,7017.0,6611.0,,2850.3,,1.3
2015-04-04,,,,,,281250.0,
2015-04-11,,,,,,283250.0,
2015-04-18,,,,,,286000.0,
2015-04-25,,,,,,286000.0,
2015-05-01,27355.0,7027.0,6634.0,,2872.5,,1.2
2015-05-02,,,,,,282250.0,
2015-05-09,,,,,,275500.0,
2015-05-16,,,,,,270750.0,
2015-05-23,,,,,,273750.0,
2015-05-30,,,,,,275750.0,
2015-06-01,27778.0,7197.0,6388.0,,2885.1,,1.3
2015-06-06,,,,,,277500.0,
2015-06-13,,,,,,275750.0,
2015-06-20,,,,,,273750.0,
2015-06-27,,,,,,273750.0,
2015-07-01,27211.0,7224.0,6253.0,,2884.7,,1.2
2015-07-04,,,,,,277250.0,
2015-07-11,,,,,,281250.0,
2015-07-18,,,,,,279250.0,
2015-07-25,,,,,,277750.0,
2015-08-01,27062.0,7234.0,6418.0,,2887.3,272250.0,1.2
2015-08-08,,,,,,269500.0,
2015-08-15,,,,,,273000.0,
2015-08-22,,,,,,274250.0,
2015-08-29,,,,,,276500.0,
2015-09-01,27035.0,7302.0,6042.0,,2882.8,,1.4
2015-09-05,,,,,,276250.0,
2015-09-12,,,,,,272500.0,
2015-09-19,,,,,,271250.0,
2015-09-26,,,,,,269500.0,
2015-10-01,27251.0,7430.0,5813.0,,2895.0,,1.3
2015-10-03,,,,,,268000.0,
2015-10-10,,,,,,268250.0,
2015-10-17,,,,,,267000.0,
2015-10-24,,,,,,265000.0,
2015-10-31,,,,,,267000.0,
2015-11-01,27295.0,7356.0,6170.0,,2894.1,,1.2
2015-11-07,,,,,,269750.0,
2015-11-14,,,,,,271750.0,
2015-11-21,,,,,,271000.0,
2015-11-28,,,,,,268500.0,
2015-12-01,27371.0,7757.0,6075.0,,2932.0,,1.3
2015-12-05,,,,,,269500.0,
2015-12-12,,,,,,268500.0,
2015-12-19,,,,,,268250.0,
2015-12-26,,,,,,271000.0,
2016-01-01,27517.0,7401.0,5937.0,,2888.6,,1.3
2016-01-02,,,,,,269250.0,
2016-01-09,,,,,,273250.0,
2016-01-16,,,,,,280750.0,
2016-01-23,,,,,,279000.0,
2016-01-30,,,,,,281250.0,
2016-02-01,27827.0,7327.0,5938.0,,2885.5,,1.3
2016-02-06,,,,,,276750.0,
2016-02-13,,,,,,269750.0,
2016-02-20,,,,,,270000.0,
2016-02-27,,,,,,266750.0,
2016-03-01,27660.0,7432.0,6057.0,,2885.6,,1.3
2016-03-05,,,,,,264000.0,
2016-03-12,,,,,,264250.0,
2016-03-19,,,,,,262750.0,
2016-03-26,,,,,,263250.0,
2016-04-01,27783.0,7420.0,6011.0,,2878.8,,1.2
2016-04-02,,,,,,267750.0,
2016-04-09,,,,,,267750.0,
2016-04-16,,,,,,266000.0,
2016-04-23,,,,,,263000.0,
2016-04-30,,,,,,264250.0,
2016-05-01,28008.0,7460.0,6488.0,,2861.9,,1.3
2016-05-07,,,,,,270750.0,
2016-05-14,,,,,,276250.0,
2016-05-21,,,,,,278250.0,
2016-05-28,,,,,,274500.0,
2016-06-01,27559.0,7224.0,5791.0,,2877.9,,1.2
2016-06-04,,,,,,268500.0,
2016-06-11,,,,,,267000.0,
2016-06-18,,,,,,265500.0,
2016-06-25,,,,,,265250.0,
2016-07-01,27569.0,7286.0,5950.0,,2882.0,,1.2
2016-07-02,,,,,,262750.0,
2016-07-09,,,,,,257500.0,
2016-07-16,,,,,,257250.0,
2016-07-23,,,,,,257750.0,
2016-07-30,,,,,,260500.0,
2016-08-01,27208.0,7529.0,6033.0,,2878.7,,1.3
2016-08-06,,,,,,263750.0,
2016-08-13,,,,,,264750.0,
2016-08-20,,,,,,264750.0,
2016-08-27,,,,,,263500.0,
2016-09-01,27538.0,7867.0,5882.0,,2901.3,,1.1
2016-09-03,,,,,,261500.0,
2016-09-10,,,,,,258500.0,
2016-09-17,,,,,,255000.0,
2016-09-24,,,,,,251500.0,
2016-10-01,27645.0,7884.0,5949.0,,2894.6,248500.0,1.1
2016-10-08,,,,,,248000.0,
2016-10-15,,,,,,251250.0,
2016-10-22,,,,,,253500.0,
2016-10-29,,,,,,258500.0,
2016-11-01,27892.0,7932.0,5685.0,,2903.4,,1.2
2016-11-05,,,,,,258500.0,
2016-11-12,,,,,,250750.0,
2016-11-19,,,,,,248250.0,
2016-11-26,,,,,,245750.0,
2016-12-01,27921.0,7620.0,5607.0,,2906.8,,1.2
2016-12-03,,,,,,245250.0,
2016-12-10,,,,,,250250.0,
2016-12-17,,,,,,253750.0,
2016-12-24,,,,,,254250.0,
2016-12-31,,,,,,253250.0,
2017-01-01,27428.0,7574.0,5762.0,,2908.8,,1.2
2017-01-07,,,,,,251500.0,
2017-01-14,,,,,,246500.0,
2017-01-21,,,,,,244750.0,
2017-01-28,,,,,,244000.0,
2017-02-01,27554.0,7855.0,5562.0,,2903.7,,1.2
2017-02-04,,,,,,240250.0,
2017-02-11,,,,,,238500.0,
2017-02-18,,,,,,235250.0,
2017-02-25,,,,,,230250.0,
2017-03-01,27501.0,8009.0,5462.0,,2910.9,,1.2
2017-03-04,,,,,,231750.0,
2017-03-11,,,,,,230500.0,
2017-03-18,,,,,,230000.0,
2017-03-25,,,,,,233750.0,
2017-04-01,27202.0,7620.0,5272.0,,2907.8,228750.0,1.2
2017-04-08,,,,,,227250.0,
2017-04-15,,,,,,226250.0,
2017-04-22,,,,,,226750.0,
2017-04-29,,,,,,230750.0,
2017-05-01,27479.0,7570.0,5259.0,,2933.7,,1.2
2017-05-06,,,,,,233500.0,
2017-05-13,,,,,,234250.0,
2017-05-20,,,,,,233750.0,
2017-05-27,,,,,,239000.0,
2017-06-01,27168.0,7538.0,5381.0,,2946.5,,1.3
2017-06-03,,,,,,243500.0,
2017-06-10,,,,,,246250.0,
2017-06-17,,,,,,249500.0,
2017-06-24,,,,,,248000.0,
2017-07-01,27600.0,7377.0,5320.0,,2955.0,249250.0,1.3
2017-07-08,,,,,,252750.0,
2017-07-15,,,,,,251750.0,
2017-07-22,,,,,,252250.0,
2017-07-29,,,,,,249500.0,
2017-08-01,27518.0,7219.0,5301.0,,2955.1,,1.3
2017-08-05,,,,,,248250.0,
2017-08-12,,,,,,248250.0,
2017-08-19,,,,,,247250.0,
2017-08-26,,,,,,247750.0,
2017-09-01,27513.0,7365.0,5138.0,,2946.5,,1.2
2017-09-02,,,,,,258500.0,
2017-09-09,,,,,,267250.0,
2017-09-16,,,,,,271250.0,
2017-09-23,,,,,,275500.0,
2017-09-30,,,,,,266250.0,
2017-10-01,26990.0,7219.0,4857.0,,2962.0,,1.2
2017-10-07,,,,,,259250.0,
2017-10-14,,,,,,252750.0,
2017-10-21,,,,,,247000.0,
2017-10-28,,,,,,242250.0,
2017-11-01,27181.0,7470.0,4745.0,,2965.1,,1.2
2017-11-04,,,,,,241250.0,
2017-11-11,,,,,,246000.0,
2017-11-18,,,,,,247250.0,
2017-11-25,,,,,,247750.0,
2017-12-01,27316.0,7707.0,4940.0,,2968.4,,1.2
2017-12-02,,,,,,246000.0,
2017-12-09,,,,,,239750.0,
2017-12-16,,,,,,239250.0,
2017-12-23,,,,,,241250.0,
2017-12-30,,,,,,243000.0,
2018-01-01,27321.0,7893.0,5033.0,,2971.9,,1.3
2018-01-06,,,,,,248750.0,
2018-01-13,,,,,,245250.0,
2018-01-20,,,,,,240250.0,
2018-01-27,,,,,,235250.0,
2018-02-01,27561.0,7961.0,5119.0,,2982.9,,1.2
2018-02-03,,,,,,228250.0,
2018-02-10,,,,,,227000.0,
2018-02-17,,,,,,224000.0,
2018-02-24,,,,,,221000.0,
2018-03-01,27869.0,7633.0,4983.0,,2986.6,,1.2
2018-03-03,,,,,,222000.0,
2018-03-10,,,,,,221500.0,
2018-03-17,,,,,,223000.0,
2018-03-24,,,,,,224250.0,
2018-03-31,,,,,,225250.0,
2018-04-01,27453.0,7650.0,4946.0,,2994.2,,1.2
2018-04-07,,,,,,228000.0,
2018-04-14,,,,,,230750.0,
2018-04-21,,,,,,227250.0,
2018-04-28,,,,,,221500.0,
2018-05-01,26990.0,7426.0,4940.0,,2995.0,,1.2
2018-05-05,,,,,,215750.0,
2018-05-12,,,,,,212250.0,
2018-05-19,,,,,,218000.0,
2018-05-26,,,,,,221250.0,
2018-06-01,26979.0,7583.0,4835.0,,2996.3,,1.2
2018-06-02,,,,,,224250.0,
2018-06-09,,,,,,224250.0,
2018-06-16,,,,,,221250.0,
2018-06-23,,,,,,221250.0,
2018-06-30,,,,,,222500.0,
2018-07-01,27032.0,7909.0,4607.0,,2995.9,,1.2
2018-07-07,,,,,,221000.0,
2018-07-14,,,,,,217750.0,
2018-07-21,,,,,,214750.0,
2018-07-28,,,,,,209500.0,
2018-08-01,26821.0,7814.0,4400.0,,2999.2,,1.2
2018-08-04,,,,,,208000.0,
2018-08-11,,,,,,208250.0,
2018-08-18,,,,,,207500.0,
2018-08-25,,,,,,208500.0,
2018-09-01,26983.0,7684.0,4625.0,,3000.2,206250.0,1.2
2018-09-08,,,,,,205750.0,
2018-09-15,,,,,,205500.0,
2018-09-22,,,,,,204000.0,
2018-09-29,,,,,,206250.0,
2018-10-01,27130.0,7915.0,4553.0,,3001.0,,1.2
2018-10-06,,,,,,208000.0,
2018-10-13,,,,,,208500.0,
2018-10-20,,,,,,211500.0,
2018-10-27,,,,,,213000.0,
2018-11-01,27038.0,7815.0,4665.0,,2993.8,,1.3
2018-11-03,,,,,,214750.0,
2018-11-10,,,,,,218000.0,
2018-11-17,,,,,,220000.0,
2018-11-24,,,,,,225250.0,
2018-12-01,27032.0,7940.0,4627.0,,2979.3,228750.0,1.2
2018-12-08,,,,,,225500.0,
2018-12-15,,,,,,223500.0,
2018-12-22,,,,,,221250.0,
2018-12-29,,,,,,222750.0,
2019-01-01,26637.0,7867.0,5190.0,,2953.4,,1.1
2019-01-05,,,,,,227000.0,
2019-01-12,,,,,,227250.0,
2019-01-19,,,,,,223750.0,
2019-01-26,,,,,,222750.0,
2019-02-01,26837.0,7670.0,4345.0,,2940.5,,1.2
2019-02-02,,,,,,224500.0,
2019-02-09,,,,,,226500.0,
2019-02-16,,,,,,225750.0,
2019-02-23,,,,,,222500.0,
2019-03-01,27058.0,7899.0,4507.0,,2935.6,,1.1
2019-03-02,,,,,,218500.0,
2019-03-09,,,,,,216500.0,
2019-03-16,,,,,,216750.0,
2019-03-23,,,,,,214000.0,
2019-03-30,,,,,,210750.0,
2019-04-01,26972.0,7794.0,4687.0,,2953.8,,1.3
2019-04-06,,,,,,205250.0,
2019-04-13,,,,,,201500.0,
2019-04-20,,,,,,204500.0,
2019-04-27,,,,,,209750.0,
2019-05-01,27154.0,7900.0,4362.0,,2960.3,,1.2
2019-05-04,,,,,,217000.0,
2019-05-11,,,,,,220750.0,
2019-05-18,,,,,,219000.0,
2019-05-25,,,,,,218500.0,
2019-06-01,26827.0,8132.0,4397.0,,2964.6,218000.0,1.2
2019-06-08,,,,,,221500.0,
2019-06-15,,,,,,222000.0,
2019-06-22,,,,,,225000.0,
2019-06-29,,,,,,225750.0,
2019-07-01,26921.0,8390.0,3952.0,,2961.6,,1.2
2019-07-06,,,,,,223000.0,
2019-07-13,,,,,,221500.0,
2019-07-20,,,,,,213500.0,
2019-07-27,,,,,,208500.0,
2019-08-01,26890.0,8340.0,4393.0,,2974.0,,1.2
2019-08-03,,,,,,206750.0,
2019-08-10,,,,,,207000.0,
2019-08-17,,,,,,208250.0,
2019-08-24,,,,,,210000.0,
2019-08-31,,,,,,211750.0,
2019-09-01,27004.0,8356.0,4320.0,,2981.9,,1.3
2019-09-07,,,,,,210500.0,
2019-09-14,,,,,,210000.0,
2019-09-21,,,,,,209500.0,
2019-09-28,,,,,,209500.0,
2019-10-01,26905.0,8165.0,4358.0,,2963.4,,1.2
2019-10-05,,,,,,210000.0,
2019-10-12,,,,,,212500.0,
2019-10-19,,,,,,212250.0,
2019-10-26,,,,,,212250.0,
2019-11-01,27062.0,8154.0,4233.0,,2951.1,,1.2
2019-11-02,,,,,,213500.0,
2019-11-09,,,,,,216500.0,
2019-11-16,,,,,,221250.0,
2019-11-23,,,,,,222750.0,
2019-11-30,,,,,,227000.0,
2019-12-01,27014.0,7947.0,4134.0,,2936.6,,1.3
2019-12-07,,,,,,232000.0,
2019-12-14,,,,,,233750.0,
2019-12-21,,,,,,236000.0,
2019-12-28,,,,,,236000.0,
2020-01-01,27451.0,8220.0,4275.0,,2917.3,,1.2
2020-01-04,,,,,,226750.0,
2020-01-11,,,,,,224250.0,
2020-01-18,,,,,,222500.0,
2020-01-25,,,,,,215500.0,
2020-02-01,27731.0,8035.0,4378.0,,2888.1,211250.0,1.3
2020-02-08,,,,,,210000.0,
2020-02-15,,,,,,207000.0,
2020-02-22,,,,,,209000.0,
2020-02-29,,,,,,211000.0,
2020-03-01,26566.0,7221.0,5763.0,,2867.9,,8.6
2020-03-07,,,,,,212500.0,
2020-03-14,,,,,,228500.0,
2020-03-21,,,,,,902500.0,
2020-03-28,,,,,,2335250.0,
2020-04-01,19300.0,5380.0,10880.0,,1950.4,,7.0
2020-04-04,,,,,,3817500.0,
2020-04-11,,,,,,4966500.0,
2020-04-18,,,,,,5288250.0,
2020-04-25,,,,,,4663250.0,
2020-05-01,20906.0,5538.0,10627.0,,2030.4,,1.6
2020-05-02,,,,,,3828000.0,
2020-05-09,,,,,,3194500.0,
2020-05-16,,,,,,2688250.0,
2020-05-23,,,,,,2307000.0,
2020-05-30,,,,,,2017750.0,
2020-06-01,23081.0,6226.0,9109.0,,2224.1,,1.6
2020-06-06,,,,,,1827750.0,
2020-06-13,,,,,,1652000.0,
2020-06-20,,,,,,1538500.0,
2020-06-27,,,,,,1490250.0,
2020-07-01,23884.0,6629.0,8418.0,,2361.0,,1.3
2020-07-04,,,,,,1449750.0,
2020-07-11,,,,,,1448500.0,
2020-07-18,,,,,,1430000.0,
2020-07-25,,,,,,1383500.0,
2020-08-01,24711.0,6781.0,7553.0,,2478.1,1291250.0,1.1
2020-08-08,,,,,,1145250.0,
2020-08-15,,,,,,1028750.0,
2020-08-22,,,,,,932750.0,
2020-08-29,,,,,,892000.0,
2020-09-01,25011.0,6489.0,6283.0,,2498.7,,1.1
2020-09-05,,,,,,894000.0,
2020-09-12,,,,,,877500.0,
2020-09-19,,,,,,873250.0,
2020-09-26,,,,,,851750.0,
2020-10-01,26102.0,6721.0,6657.0,,2595.2,,1.2
2020-10-03,,,,,,825000.0,
2020-10-10,,,,,,819500.0,
2020-10-17,,,,,,805750.0,
2020-10-24,,,,,,801000.0,
2020-10-31,,,,,,798000.0,
2020-11-01,25455.0,6584.0,6635.0,,2675.6,,1.5
2020-11-07,,,,,,772500.0,
2020-11-14,,,,,,756000.0,
2020-11-21,,,,,,760250.0,
2020-11-28,,,,,,751250.0,
2020-12-01,24910.0,6406.0,6142.0,,2749.8,,1.3
2020-12-05,,,,,,785250.0,
2020-12-12,,,,,,822250.0,
2020-12-19,,,,,,827750.0,
2020-12-26,,,,,,836750.0,
2021-01-01,24554.0,6638.0,5948.0,,2804.9,,1.1
2021-01-02,,,,,,819250.0,
2021-01-09,,,,,,820250.0,
2021-01-16,,,,,,827500.0,
2021-01-23,,,,,,834000.0,
2021-01-30,,,,,,834000.0,
2021-02-01,25030.0,6657.0,6066.0,,2829.9,,1.1
2021-02-06,,,,,,814500.0,
2021-02-13,,,,,,804000.0,
2021-02-20,,,,,,779750.0,
2021-02-27,,,,,,755000.0,
2021-03-01,25035.0,6860.0,5784.0,,2868.9,,1.0
2021-03-06,,,,,,725250.0,
2021-03-13,,,,,,699500.0,
2021-03-20,,,,,,680750.0,
2021-03-27,,,,,,669250.0,
2021-04-01,25047.0,6902.0,5222.0,,2816.8,,1.0
2021-04-03,,,,,,657250.0,
2021-04-10,,,,,,625250.0,
2021-04-17,,,,,,610000.0,
2021-04-24,,,,,,589000.0,
2021-05-01,25261.0,7299.0,5245.0,,2806.6,557000.0,0.9
2021-05-08,,,,,,537750.0,
2021-05-15,,,,,,513000.0,
2021-05-22,,,,,,479750.0,
2021-05-29,,,,,,457250.0,
2021-06-01,25667.0,7111.0,4651.0,,2856.9,,0.9
2021-06-05,,,,,,438750.0,
2021-06-12,,,,,,429000.0,
2021-06-19,,,,,,424250.0,
2021-06-26,,,,,,409750.0,
2021-07-01,25386.0,7103.0,4455.0,,2889.3,,1.0
2021-07-03,,,,,,397500.0,
2021-07-10,,,,,,373500.0,
2021-07-17,,,,,,364750.0,
2021-07-24,,,,,,367500.0,
2021-07-31,,,,,,369750.0,
2021-08-01,25683.0,7036.0,4456.0,,2896.3,,0.9
2021-08-07,,,,,,377000.0,
2021-08-14,,,,,,372250.0,
2021-08-21,,,,,,366750.0,
2021-08-28,,,,,,360000.0,
2021-09-01,25800.0,7046.0,4476.0,,2906.2,,1.0
2021-09-04,,,,,,354000.0,
2021-09-11,,,,,,348000.0,
2021-09-18,,,,,,350250.0,
2021-09-25,,,,,,355500.0,
2021-10-01,25971.0,7016.0,4414.0,,3023.4,,0.9
2021-10-02,,,,,,349750.0,
2021-10-09,,,,,,336250.0,
2021-10-16,,,,,,317000.0,
2021-10-23,,,,,,290500.0,
2021-10-30,,,,,,277500.0,
2021-11-01,26021.0,7052.0,4301.0,,3050.6,,0.9
2021-11-06,,,,,,267750.0,
2021-11-13,,,,,,257750.0,
2021-11-20,,,,,,246500.0,
2021-11-27,,,,,,236500.0,
2021-12-01,25650.0,7364.0,3949.0,,3079.9,,0.9
2021-12-04,,,,,,225500.0,
2021-12-11,,,,,,219750.0,
2021-12-18,,,,,,217750.0,
2021-12-25,,,,,,216250.0,
2022-01-01,25734.0,7451.0,3720.0,,3077.4,221250.0,0.9
2022-01-08,,,,,,226250.0,
2022-01-15,,,,,,233750.0,
2022-01-22,,,,,,239250.0,
2022-01-29,,,,,,240250.0,
2022-02-01,25690.0,7411.0,4105.0,,3147.0,,0.9
2022-02-05,,,,,,231000.0,
2022-02-12,,,,,,228250.0,
2022-02-19,,,,,,225000.0,
2022-02-26,,,,,,219500.0,
2022-03-01,25788.0,7340.0,4137.0,,3161.4,,0.9
2022-03-05,,,,,,222500.0,
2022-03-12,,,,,,218250.0,
2022-03-19,,,,,,213750.0,
2022-03-26,,,,,,215000.0,
2022-04-01,26127.0,7554.0,4013.0,,3132.6,,0.9
2022-04-02,,,,,,213250.0,
2022-04-09,,,,,,212250.0,
2022-04-16,,,,,,212750.0,
2022-04-23,,,,,,211750.0,
2022-04-30,,,,,,212750.0,
2022-05-01,25854.0,7367.0,4314.0,,3113.0,,1.0
2022-05-07,,,,,,210500.0,
2022-05-14,,,,,,214500.0,
2022-05-21,,,,,,214750.0,
2022-05-28,,,,,,210000.0,
2022-06-01,25605.0,7565.0,3652.0,,3106.9,,1.0
2022-06-04,,,,,,212500.0,
2022-06-11,,,,,,209500.0,
2022-06-18,,,,,,210500.0,
2022-06-25,,,,,,213500.0,
2022-07-01,25896.0,7671.0,3934.0,,3095.1,,1.0
2022-07-02,,,,,,213750.0,
2022-07-09,,,,,,213500.0,
2022-07-16,,,,,,213750.0,
2022-07-23,,,,,,215750.0,
2022-07-30,,,,,,219000.0,
2022-08-01,26198.0,7764.0,4131.0,,3080.8,,1.0
2022-08-06,,,,,,221250.0,
2022-08-13,,,,,,222250.0,
2022-08-20,,,,,,221000.0,
2022-08-27,,,,,,216500.0,
2022-09-01,26248.0,7753.0,3869.0,,3081.6,,0.9
2022-09-03,,,,,,212250.0,
2022-09-10,,,,,,206500.0,
2022-09-17,,,,,,203000.0,
2022-09-24,,,,,,197750.0,
2022-10-01,26470.0,7516.0,3676.0,,3070.5,197750.0,1.0
2022-10-08,,,,,,200000.0,
2022-10-15,,,,,,199500.0,
2022-10-22,,,,,,202500.0,
2022-10-29,,,,,,202000.0,
2022-11-01,26160.0,7641.0,3718.0,,3036.7,,1.0
2022-11-05,,,,,,201500.0,
2022-11-12,,,,,,204250.0,
2022-11-19,,,,,,209000.0,
2022-11-26,,,,,,210750.0,
2022-12-01,26791.0,8032.0,3891.0,,2968.6,,1.0
2022-12-03,,,,,,212000.0,
2022-12-10,,,,,,212000.0,
2022-12-17,,,,,,210250.0,
2022-12-24,,,,,,209000.0,
2022-12-31,,,,,,207750.0,
2023-01-01,27341.0,7997.0,4042.0,,2967.3,,1.1
2023-01-07,,,,,,207250.0,
2023-01-14,,,,,,204750.0,
2023-01-21,,,,,,204500.0,
2023-01-28,,,,,,203500.0,
2023-02-01,26955.0,7885.0,4042.0,,2949.3,,1.0
2023-02-04,,,,,,205250.0,
